302,3,McNeese State,Stephen F Austin,09/19/15,07:00:00 PM,,No,,,,,,
303,3,Kentucky Christian,Morehead State,09/19/15,07:00:00 PM,,No,,,,,,
304,3,Butler,Taylor,09/19/15,07:00:00 PM,,No,,,,,,
305,3,Houston Baptist,Abilene Christian,09/19/15,07:00:00 PM,,No,,,,,,
306,3,Illinois State,Eastern Illinois,09/19/15,07:00:00 PM,,No,,,,,,
307,3,Montana,Liberty,09/19/15,07:00:00 PM,,No,,,,,,
308,3,Campbell,Presbyterian College,09/19/15,07:00:00 PM,,No,,,,,,
309,3,New Hampshire,Stony Brook,09/19/15,07:00:00 PM,,No,,,,,,
310,3,Mercer,Tennessee Tech,09/19/15,07:00:00 PM,,No,,,,,,
312,4,Penn,Villanova,09/24/15,07:00:00 PM,,No,,,,,,
313,4,Cincinnati,Memphis,09/24/15,07:30:00 PM,,No,,,,,,
315,4,Boise State,Virginia,09/25/15,08:00:00 PM,,No,,,,,,
316,4,Stanford,Oregon State,09/25/15,10:00:00 PM,,No,,,,,,
318,4,UCLA,Arizona,09/26/15,,,No,,,,,,
319,4,USC,Arizona State,09/26/15,,,No,,,,,,
320,4,Nicholls State,Colorado,09/26/15,,,No,,,,,,
321,4,Utah,Oregon,09/26/15,,,No,,,,,,
322,4,California,Washington,09/26/15,,,No,,,,,,
323,4,Army,Eastern Michigan,09/26/15,,,No,,,,,,
324,4,Oklahoma State,Texas,09/26/15,,,No,,,,,,
325,4,TCU,Texas Tech,09/26/15,,,No,,,,,,
326,4,Maryland,West Virginia,09/26/15,,,No,,,,,,
327,4,Middle Tennessee,Illinois,09/26/15,,,No,,,,,,
328,4,North Texas,Iowa,09/26/15,,,No,,,,,,
329,4,BYU,Michigan,09/26/15,,,No,,,,,,
330,4,Central Michigan,Michigan State,09/26/15,,,No,,,,,,
331,4,Northern Illinois,Boston College,09/26/15,,,No,,,,,,
332,4,Georgia Tech,Duke,09/26/15,,,No,,,,,,
333,4,Samford,Louisville,09/26/15,,,No,,,,,,
334,4,Delaware,North Carolina,09/26/15,,,No,,,,,,
335,4,NC State,South Alabama,09/26/15,,,No,,,,,,
336,4,Virginia Tech,East Carolina,09/26/15,,,No,,,,,,
337,4,Indiana,Wake Forest,09/26/15,,,No,,,,,,
338,4,Louisiana Monroe,Alabama,09/26/15,,,No,,,,,,
339,4,Texas A&M;,Arkansas,09/26/15,,,No,,,,,,
340,4,Mississippi State,Auburn,09/26/15,,,No,,,,,,
341,4,Tennessee,Florida,09/26/15,,,No,,,,,,
342,4,Southern,Georgia,09/26/15,,,No,,,,,,
343,4,Missouri,Kentucky,09/26/15,,,No,,,,,,
344,4,Vanderbilt,Ole Miss,09/26/15,,,No,,,,,,
345,4,UCF,South Carolina,09/26/15,,,No,,,,,,
346,4,LSU,Syracuse,09/26/15,,,No,,,,,,
347,4,Navy,Connecticut,09/26/15,,,No,,,,,,
348,4,Texas State,Houston,09/26/15,,,No,,,,,,
349,4,Marshall,Kent State,09/26/15,,,No,,,,,,
350,4,Western Michigan,Ohio State,09/26/15,,,No,,,,,,
351,4,San Diego State,Penn State,09/26/15,,,No,,,,,,
352,4,Bowling Green,Purdue,09/26/15,,,No,,,,,,
353,4,Nevada,Buffalo,09/26/15,,,No,,,,,,
354,4,Akron,Louisiana Lafayette,09/26/15,,,No,,,,,,
355,4,Arkansas State,Toledo,09/26/15,,,No,,,,,,
356,4,Emory & Henry,East Tennessee State,09/26/15,,,No,,,,,,
